,age,count
2688,55.2,5
3020,55.2,4
3021,55.2,1
5543,55.2,3
5544,55.2,2
6645,55.22222222222222,3
6646,55.22222222222222,6
6189,55.22222222222222,4
6190,55.22222222222222,5
4825,55.25,7
4826,55.25,1
5696,55.285714285714285,5
5697,55.285714285714285,2
2010,55.333333333333336,6
1406,55.375,8
2948,55.375,8
1041,55.4,5
6185,55.4,4
6186,55.4,1
2857,55.4,4
2858,55.4,1
2746,55.4,4
2747,55.4,1
6282,55.4,3
6283,55.4,2
323,55.42857142857143,6
324,55.42857142857143,1
3022,55.5,6
7202,55.55555555555556,2
7203,55.55555555555556,7
101,55.57142857142857,7
7194,55.6,2
7195,55.6,3
1427,55.6,5
1535,55.6,5
6187,55.6,3
6188,55.6,2
972,55.6,3
973,55.6,2
2285,55.625,7
2286,55.625,1
1315,55.666666666666664,6
2122,55.666666666666664,9
178,55.666666666666664,5
179,55.666666666666664,4
3482,55.714285714285715,3
3483,55.714285714285715,4
5545,55.714285714285715,5
5546,55.714285714285715,2
35,55.8,5
3773,55.8,5
4818,55.8,5
943,55.8,4
944,55.8,1
6193,55.888888888888886,5
6194,55.888888888888886,4
2834,56.0,2
2835,56.0,4
896,56.0,2
897,56.0,3
5620,56.0,3
5621,56.0,2
2199,56.0,6
100,56.0,9
2687,56.0,5
5533,56.142857142857146,4
5534,56.142857142857146,3
150,56.142857142857146,7
4907,56.166666666666664,2
4908,56.166666666666664,4
3029,56.166666666666664,3
3030,56.166666666666664,3
6172,56.166666666666664,6
6363,56.2,5
5690,56.2,2
5691,56.2,3
2944,56.2,3
2945,56.2,2
1431,56.2,5
5622,56.22222222222222,3
5623,56.22222222222222,6
1960,56.25,6
1961,56.25,2
2753,56.285714285714285,4
2754,56.285714285714285,3
2001,56.285714285714285,3
2002,56.285714285714285,4
3647,56.333333333333336,5
3648,56.333333333333336,1
1938,56.333333333333336,4
1939,56.333333333333336,2
6660,56.375,3
6661,56.375,5
517,56.375,8
3774,56.4,4
3775,56.4,1
3606,56.42857142857143,7
2818,56.5,3
2819,56.5,3
2832,56.5,6
2833,56.5,2
5628,56.5,2
5629,56.5,4
2946,56.5,7
2947,56.5,1
3611,56.5,7
3612,56.5,1
4446,56.5,6
6781,56.5,2
6782,56.5,6
7200,56.5,2
7201,56.5,4
3419,56.57142857142857,5
3420,56.57142857142857,2
3870,56.6,3
3871,56.6,2
2274,56.6,5
2679,56.6,4
2680,56.6,1
335,56.6,4
336,56.6,1
4183,56.625,7
4184,56.625,1
4899,56.625,4
4900,56.625,4
6738,56.666666666666664,2
6739,56.666666666666664,4
6183,56.714285714285715,2
6184,56.714285714285715,5
6179,56.77777777777778,7
6180,56.77777777777778,2
5103,56.8,5
1936,56.8,4
1937,56.8,1
334,56.857142857142854,7
3588,56.857142857142854,4
3589,56.857142857142854,3
846,56.857142857142854,2
847,56.857142857142854,5
2813,56.875,7
2814,56.875,1
888,56.888888888888886,4
889,56.888888888888886,5
2917,57.0,8
2918,57.0,1
6880,57.0,1
6881,57.0,4
7174,57.0,5
2705,57.0,3
2706,57.0,2
3858,57.0,2
3859,57.0,3
4185,57.166666666666664,5
4186,57.166666666666664,1
6410,57.166666666666664,3
6411,57.166666666666664,3
3646,57.2,5
6364,57.2,2
6365,57.2,3
603,57.2,5
2245,57.2,5
6284,57.2,1
6285,57.2,4
1895,57.25,7
1896,57.25,1
960,57.285714285714285,7
2180,57.333333333333336,6
3484,57.333333333333336,3
3485,57.333333333333336,3
491,57.333333333333336,5
492,57.333333333333336,1
4247,57.333333333333336,6
7469,57.375,6
7470,57.375,2
5781,57.4,2
5782,57.4,3
2232,57.4,3
2233,57.4,2
1017,57.4,5
6889,57.42857142857143,3
6890,57.42857142857143,4
5682,57.44444444444444,3
5683,57.44444444444444,6
6356,57.44444444444444,1
6357,57.44444444444444,8
3726,57.44444444444444,6
3727,57.44444444444444,3
5774,57.5,6
5775,57.5,4
5776,57.5,2
6354,57.5,2
6355,57.5,6
6888,57.5,6
4377,57.5,5
4378,57.5,1
1910,57.55555555555556,6
1911,57.55555555555556,3
3728,57.57142857142857,5
3729,57.57142857142857,2
4381,57.57142857142857,6
4382,57.57142857142857,1
4217,57.57142857142857,6
4218,57.57142857142857,1
2873,57.6,1
2874,57.6,4
4321,57.6,2
4322,57.6,3
2615,57.6,4
2616,57.6,1
3014,57.625,6
3015,57.625,2
4215,57.625,6
4216,57.625,2
351,57.666666666666664,5
352,57.666666666666664,1
2246,57.666666666666664,6
4319,57.666666666666664,4
4320,57.666666666666664,2
3520,57.666666666666664,5
3521,57.666666666666664,1
4245,57.666666666666664,3
4246,57.666666666666664,3
4972,57.714285714285715,7
3666,57.714285714285715,7
887,57.714285714285715,7
6181,57.75,3
6182,57.75,5
2247,57.8,5
2273,57.8,5
3673,57.833333333333336,5
3674,57.833333333333336,1
7087,57.833333333333336,4
7088,57.833333333333336,2
7507,57.833333333333336,1
7508,57.833333333333336,5
4323,57.857142857142854,5
4324,57.857142857142854,2
4385,57.875,2
4386,57.875,6
2720,57.888888888888886,7
2721,57.888888888888886,2
3578,58.0,3
3579,58.0,3
5099,58.0,6
5100,58.0,1
4317,58.0,3
4318,58.0,2
6409,58.0,5
4410,58.0,6
5550,58.0,3
5551,58.0,4
1526,58.0,5
1893,58.0,6
1894,58.0,1
6756,58.0,1
6757,58.0,4
4853,58.0,7
4854,58.0,1
2875,58.0,2
2876,58.0,3
4383,58.125,3
4384,58.125,5
311,58.125,3
312,58.125,5
3522,58.142857142857146,7
7467,58.142857142857146,3
7468,58.142857142857146,4
4379,58.142857142857146,5
4380,58.142857142857146,2
7182,58.166666666666664,2
7183,58.166666666666664,4
2259,58.166666666666664,6
7158,58.2,3
7159,58.2,2
2248,58.2,5
993,58.2,5
6637,58.2,2
6638,58.2,3
6754,58.25,3
6755,58.25,5
1438,58.285714285714285,6
1439,58.285714285714285,1
5549,58.285714285714285,7
2658,58.285714285714285,3
2659,58.285714285714285,4
2828,58.333333333333336,8
2829,58.333333333333336,1
3677,58.4,3
3678,58.4,2
3742,58.4,5
3577,58.4,5
1897,58.4,4
1898,58.4,1
5552,58.42857142857143,6
5553,58.42857142857143,1
6292,58.44444444444444,5
6293,58.44444444444444,4
6290,58.5,1
6291,58.5,5
564,58.5,6
997,58.5,5
998,58.5,1
2086,58.55555555555556,8
2087,58.55555555555556,1
7184,58.57142857142857,2
7185,58.57142857142857,5
5779,58.6,3
5780,58.6,2
1926,58.6,5
5777,58.6,4
5778,58.6,1
7099,58.6,1
7100,58.6,4
952,58.6,2
953,58.6,3
636,58.666666666666664,6
5694,58.666666666666664,1
5695,58.666666666666664,5
5539,58.714285714285715,3
5540,58.714285714285715,4
4991,58.714285714285715,2
4992,58.714285714285715,5
10,58.77777777777778,9
3730,58.8,3
3731,58.8,2
956,58.8,5
991,58.8,3
992,58.8,2
4839,58.8,3
4840,58.8,2
5547,58.833333333333336,2
5548,58.833333333333336,4
5097,58.857142857142854,5
5098,58.857142857142854,2
2662,58.875,4
2663,58.875,4
1956,58.875,7
1957,58.875,1
183,58.875,7
184,58.875,1
501,58.888888888888886,9
609,59.0,7
5101,59.0,2
5102,59.0,3
6882,59.0,4
6883,59.0,3
2292,59.0,7
6670,59.0,4
6671,59.0,4
2695,59.0,6
2696,59.0,1
484,59.0,3
485,59.0,2
2691,59.125,4
2692,59.125,4
5095,59.142857142857146,6
5096,59.142857142857146,1
2656,59.142857142857146,5
2657,59.142857142857146,2
2660,59.142857142857146,6
2661,59.142857142857146,1
4434,59.166666666666664,2
4435,59.166666666666664,4
4375,59.166666666666664,5
4376,59.166666666666664,1
1331,59.166666666666664,5
1332,59.166666666666664,1
4819,59.166666666666664,5
4820,59.166666666666664,1
2090,59.2,5
1901,59.22222222222222,7
1902,59.22222222222222,2
6666,59.285714285714285,1
6667,59.285714285714285,6
3749,59.333333333333336,6
3025,59.333333333333336,5
3026,59.333333333333336,4
6766,59.333333333333336,3
6767,59.333333333333336,3
7167,59.333333333333336,2
7168,59.333333333333336,4
6897,59.333333333333336,6
4833,59.375,7
4834,59.375,1
1958,59.375,6
1959,59.375,2
7509,59.4,2
7510,59.4,3
3438,59.57142857142857,5
3439,59.57142857142857,2
4823,59.6,3
4824,59.6,2
6348,59.625,3
6349,59.625,5
6668,59.625,4
6669,59.625,4
6900,59.666666666666664,1
6901,59.666666666666664,5
3849,59.75,6
3850,59.75,2
543,59.8,4
544,59.8,1
1443,59.8,5
6898,59.8,2
6899,59.8,3
6895,59.8,1
6896,59.8,4
1016,59.8,5
573,59.833333333333336,5
574,59.833333333333336,1
4441,59.833333333333336,6
1313,59.833333333333336,2
1314,59.833333333333336,4
6287,59.857142857142854,7
2191,60.0,6
2192,60.0,2
2249,60.0,5
5532,60.0,6
2250,60.0,4
2251,60.0,1
2171,60.0,7
303,60.0,4
304,60.0,1
146,60.125,7
147,60.125,1
321,60.125,6
322,60.125,2
634,60.142857142857146,7
2820,60.166666666666664,2
2821,60.166666666666664,4
4411,60.166666666666664,6
33,60.166666666666664,5
34,60.166666666666664,1
3023,60.2,5
622,60.2,5
5556,60.25,3
5557,60.25,5
6350,60.333333333333336,3
6351,60.333333333333336,3
2617,60.333333333333336,5
2618,60.333333333333336,1
1909,60.375,8
6649,60.4,1
6650,60.4,4
2681,60.4,2
2682,60.4,3
6728,60.42857142857143,5
6729,60.42857142857143,2
7175,60.5,3
7176,60.5,3
5554,60.5,7
5555,60.5,1
2209,60.57142857142857,5
2210,60.57142857142857,2
3816,60.57142857142857,4
3817,60.57142857142857,3
617,60.6,5
7091,60.6,3
7092,60.6,2
1305,60.6,3
1306,60.6,2
2144,60.666666666666664,6
2145,60.666666666666664,3
2217,60.666666666666664,6
2919,60.714285714285715,6
2920,60.714285714285715,1
531,60.75,8
7198,60.8,1
7199,60.8,4
2921,60.8,5
3860,60.8,1
3861,60.8,4
527,60.833333333333336,5
528,60.833333333333336,1
2965,60.833333333333336,5
2966,60.833333333333336,1
3436,60.833333333333336,2
3437,60.833333333333336,4
2978,60.833333333333336,5
2979,60.833333333333336,1
6758,60.833333333333336,2
6759,60.833333333333336,4
6173,60.857142857142854,6
6174,60.857142857142854,1
315,60.857142857142854,6
316,60.857142857142854,1
6760,60.857142857142854,3
6761,60.857142857142854,4
6726,60.875,3
6727,60.875,5
829,61.0,4
830,61.0,1
2969,61.0,7
2970,61.0,1
2111,61.0,6
2112,61.0,1
1029,61.0,6
2998,61.142857142857146,6
2999,61.142857142857146,1
4968,61.142857142857146,5
4969,61.142857142857146,2
2287,61.166666666666664,6
4412,61.166666666666664,6
1442,61.2,5
3872,61.2,4
3873,61.2,1
4987,61.2,2
4988,61.2,3
1527,61.2,5
2971,61.22222222222222,6
2972,61.22222222222222,3
337,61.333333333333336,6
1900,61.375,8
7160,61.5,3
7161,61.5,5
594,61.5,7
595,61.5,1
4243,61.5,6
4244,61.5,2
5107,61.5,5
5108,61.5,1
589,61.5,7
590,61.5,1
4903,61.55555555555556,8
4904,61.55555555555556,1
5104,61.6,5
1008,61.625,6
1009,61.625,2
2641,61.625,8
2996,61.625,7
2997,61.625,1
7473,61.625,6
7474,61.625,2
4389,61.666666666666664,4
4390,61.666666666666664,2
3524,61.714285714285715,7
3580,61.75,4
3581,61.75,4
7196,61.8,1
7197,61.8,4
5535,61.8,3
5536,61.8,2
3815,61.8,5
6732,61.8,1
6733,61.8,4
7186,61.8,2
7187,61.8,3
879,61.833333333333336,5
880,61.833333333333336,1
5109,61.833333333333336,5
5110,61.833333333333336,1
5125,61.888888888888886,6
5126,61.888888888888886,3
641,61.888888888888886,9
319,61.888888888888886,3
320,61.888888888888886,6
4851,62.0,1
4852,62.0,5
2697,62.0,1
2698,62.0,6
5021,62.0,4
5022,62.0,1
2190,62.0,8
7471,62.0,4
7472,62.0,3
1461,62.0,4
1462,62.0,1
6884,62.0,3
6885,62.0,6
5105,62.0,5
5106,62.0,1
1002,62.0,5
1003,62.0,1
5558,62.0,3
5559,62.0,2
3856,62.0,4
3857,62.0,1
1000,62.0,3
1001,62.0,3
511,62.125,8
7105,62.166666666666664,3
7106,62.166666666666664,3
2141,62.166666666666664,6
977,62.2,3
978,62.2,2
994,62.2,4
995,62.2,1
5123,62.22222222222222,6
5124,62.22222222222222,3
5121,62.22222222222222,5
5122,62.22222222222222,4
3732,62.285714285714285,6
3733,62.285714285714285,1
7093,62.333333333333336,4
7094,62.333333333333336,2
4387,62.333333333333336,4
4388,62.333333333333336,2
142,62.4,5
1463,62.4,5
1494,62.4,2
1495,62.4,3
3805,62.4,5
5624,62.4,1
5625,62.4,4
4325,62.42857142857143,7
6352,62.42857142857143,6
6353,62.42857142857143,1
5688,62.42857142857143,3
5689,62.42857142857143,4
935,62.44444444444444,9
2922,62.5,6
1287,62.5,4
1288,62.5,2
7097,62.5,3
7098,62.5,3
4970,62.55555555555556,7
4971,62.55555555555556,2
924,62.57142857142857,7
2088,62.6,4
2089,62.6,1
5127,62.666666666666664,5
5128,62.666666666666664,4
6643,62.666666666666664,1
6644,62.666666666666664,8
166,62.77777777777778,9
6346,62.8,2
6347,62.8,3
3649,62.833333333333336,6
2235,62.833333333333336,6
356,62.857142857142854,6
357,62.857142857142854,1
6906,62.875,2
6907,62.875,6
6893,62.888888888888886,2
6894,62.888888888888886,7
1389,62.888888888888886,8
1390,62.888888888888886,1
5566,63.0,6
5567,63.0,1
585,63.0,6
586,63.0,2
6197,63.0,5
6198,63.0,1
5023,63.0,3
5024,63.0,2
4191,63.111111111111114,7
4192,63.111111111111114,2
89,63.166666666666664,6
4327,63.166666666666664,4
4328,63.166666666666664,2
26,63.2,4
27,63.2,1
3786,63.2,5
7103,63.2,4
7104,63.2,1
1303,63.2,3
1304,63.2,2
2157,63.22222222222222,8
2158,63.22222222222222,1
4326,63.25,8
6639,63.25,4
6640,63.25,4
2899,63.42857142857143,6
2900,63.42857142857143,1
5700,63.42857142857143,2
5701,63.42857142857143,5
4973,63.5,4
4974,63.5,2
1515,63.57142857142857,2
1516,63.57142857142857,5
2841,63.6,5
6674,63.666666666666664,4
6675,63.666666666666664,2
2964,63.77777777777778,9
1283,63.8,2
1284,63.8,3
6734,63.8,2
6735,63.8,3
3790,63.857142857142854,7
6177,63.888888888888886,7
6178,63.888888888888886,2
2123,64.0,6
2124,64.0,1
7089,64.0,6
7090,64.0,1
1475,64.0,1
1476,64.0,4
4241,64.0,4
4242,64.0,1
2156,64.0,7
2114,64.0,6
2115,64.0,1
931,64.125,8
827,64.125,8
3523,64.16666666666667,6
2836,64.2,4
2837,64.2,1
180,64.28571428571429,7
2838,64.33333333333333,6
3000,64.33333333333333,6
6902,64.33333333333333,5
6903,64.33333333333333,1
2003,64.33333333333333,6
2004,64.33333333333333,3
5692,64.4,3
5693,64.4,2
559,64.4,5
1028,64.5,6
1941,64.5,8
2184,64.55555555555556,9
1010,64.57142857142857,4
1011,64.57142857142857,3
7169,64.57142857142857,1
7170,64.57142857142857,6
7095,64.6,4
7096,64.6,1
632,64.66666666666667,6
5113,64.66666666666667,5
5114,64.66666666666667,1
552,64.8,5
5111,64.8,2
5112,64.8,3
3809,64.8,5
560,64.8,4
561,64.8,1
4829,64.83333333333333,2
4830,64.83333333333333,4
4391,64.88888888888889,5
4392,64.88888888888889,4
2236,65.0,6
98,65.0,3
99,65.0,3
621,65.125,8
2050,65.125,7
2051,65.125,1
933,65.14285714285714,7
5140,65.16666666666667,1
5141,65.16666666666667,5
1021,65.16666666666667,6
326,65.16666666666667,6
6762,65.16666666666667,3
6763,65.16666666666667,3
821,65.16666666666667,3
822,65.16666666666667,3
3687,65.2,5
6891,65.22222222222223,2
6892,65.22222222222223,7
2084,65.22222222222223,8
2085,65.22222222222223,1
6672,65.25,5
6673,65.25,3
173,65.33333333333333,6
3024,65.33333333333333,6
4329,65.4,4
4330,65.4,1
2185,65.42857142857143,6
2186,65.42857142857143,1
5129,65.6,4
5130,65.6,1
3433,65.6,3
3434,65.6,2
4821,65.625,5
4822,65.625,3
3690,65.66666666666667,6
7518,65.66666666666667,6
7519,65.66666666666667,1
7520,65.66666666666667,5
2860,65.71428571428571,7
1419,65.71428571428571,7
526,65.8,5
580,65.8,4
581,65.8,1
7291,65.83333333333333,1
7292,65.83333333333333,5
2621,65.83333333333333,6
7511,65.85714285714286,7
2200,66.25,6
2201,66.25,2
2861,66.28571428571429,6
2862,66.28571428571429,1
3689,66.33333333333333,6
2619,66.33333333333333,3
2620,66.33333333333333,3
1903,66.33333333333333,9
3461,66.4,3
3462,66.4,2
3463,66.4,3
3464,66.4,2
5537,66.4,2
5538,66.4,3
1422,66.5,8
5138,66.66666666666667,2
5139,66.66666666666667,4
3693,66.66666666666667,2
3694,66.66666666666667,4
969,66.66666666666667,5
970,66.66666666666667,1
3789,66.77777777777777,9
1899,66.8,5
883,66.8,4
884,66.8,1
2932,66.8,5
1928,66.83333333333333,6
2980,66.83333333333333,3
2981,66.83333333333333,3
5136,67.0,4
5137,67.0,1
1477,67.0,1
1478,67.0,5
575,67.0,6
2722,67.11111111111111,9
6904,67.14285714285714,2
6905,67.14285714285714,5
2234,67.14285714285714,7
5131,67.2,3
5132,67.2,2
5702,67.33333333333333,2
5703,67.33333333333333,7
3851,67.375,8
7101,67.4,3
7102,67.4,2
1291,67.4,5
576,67.44444444444444,9
1440,67.5,5
1441,67.5,3
90,67.5,6
4154,67.6,5
7512,67.75,1
7513,67.75,7
520,67.8,4
521,67.8,1
2849,68.0,7
3695,68.0,3
3696,68.0,2
2847,68.14285714285714,4
2848,68.14285714285714,3
3697,68.16666666666667,4
3698,68.16666666666667,2
5117,68.2,4
5118,68.2,1
6886,68.33333333333333,2
6887,68.33333333333333,7
3456,68.4,5
309,68.4,5
5115,68.4,3
5116,68.4,2
2843,68.5,5
2844,68.5,1
882,68.5,6
3792,68.5,7
3793,68.5,1
3459,68.5,4
3460,68.5,2
3788,68.57142857142857,7
3808,68.6,5
4155,68.71428571428571,5
4156,68.71428571428571,2
2693,68.8,4
2694,68.8,1
2850,69.0,4
2851,69.0,4
1420,69.0,8
614,69.0,8
6730,69.0,5
6731,69.0,2
558,69.0,7
3800,69.14285714285714,7
999,69.16666666666667,6
331,69.2,4
332,69.2,1
6768,69.4,4
6769,69.4,1
545,69.5,6
928,69.5,8
927,69.5,6
5142,69.55555555555556,4
5143,69.55555555555556,5
2631,69.55555555555556,7
2632,69.55555555555556,2
630,69.6,5
920,69.6,5
3795,69.625,8
1507,69.66666666666667,6
2923,69.66666666666667,7
2924,69.66666666666667,2
4157,69.71428571428571,1
4158,69.71428571428571,6
1500,69.75,3
1501,69.75,5
2666,69.77777777777777,5
2667,69.77777777777777,4
3806,69.8,4
3807,69.8,1
610,70.0,5
2852,70.0,6
2853,70.0,3
344,70.0,5
2689,70.0,5
3457,70.0,3
3458,70.0,2
1496,70.0,2
1497,70.0,3
1450,70.0,5
3440,70.125,4
3441,70.125,4
1333,70.14285714285714,6
1334,70.14285714285714,1
3743,70.16666666666667,5
3744,70.16666666666667,1
2690,70.2,5
2845,70.28571428571429,5
2846,70.28571428571429,2
5133,70.4,5
3454,70.4,1
3455,70.4,4
307,70.57142857142857,5
308,70.57142857142857,2
615,70.6,5
4152,70.6,2
4153,70.6,3
3794,70.625,8
881,70.66666666666667,6
3787,70.77777777777777,9
565,70.85714285714286,3
566,70.85714285714286,4
996,70.85714285714286,7
4442,70.85714285714286,3
4443,70.85714285714286,4
3001,70.88888888888889,8
3002,70.88888888888889,1
967,71.0,4
968,71.0,1
346,71.0,6
3691,71.0,4
3692,71.0,1
961,71.16666666666667,6
1498,71.16666666666667,2
1499,71.16666666666667,4
1489,71.16666666666667,6
3435,71.2,5
3801,71.28571428571429,7
6294,71.28571428571429,1
6295,71.28571428571429,6
2116,71.375,7
2117,71.375,1
582,71.4,5
3442,71.42857142857143,7
6199,71.42857142857143,5
6200,71.42857142857143,2
936,71.44444444444444,8
937,71.44444444444444,1
1912,71.5,5
1913,71.5,1
611,71.5,8
623,71.6,5
932,72.0,6
3796,72.11111111111111,7
3797,72.11111111111111,2
1452,72.33333333333333,6
2113,72.375,8
2193,72.44444444444444,8
2194,72.44444444444444,1
2842,72.6,5
628,72.6,4
629,72.6,1
2622,72.6,4
2623,72.6,1
2627,72.83333333333333,6
3799,73.0,5
2933,73.0,5
2930,73.2,5
1506,73.4,5
141,73.4,5
1904,73.44444444444444,9
2929,73.57142857142857,7
2840,73.57142857142857,7
3798,73.6,5
2931,74.0,6
1453,74.0,5
1454,74.0,1
2839,74.14285714285714,7
3467,74.16666666666667,5
3468,74.16666666666667,1
2664,74.4,4
2665,74.4,1
3688,74.5,6
3650,75.0,4
3651,75.0,2
3791,75.125,8
4436,75.16666666666667,4
4437,75.16666666666667,2
2187,75.33333333333333,6
2237,75.85714285714286,7
7293,76.0,1
7294,76.0,5
2626,76.2,5
569,76.375,7
570,76.375,1
5119,76.75,8
6764,77.0,1
6765,77.0,6
4331,78.83333333333333,4
4332,78.83333333333333,2
3465,78.83333333333333,4
3466,78.83333333333333,2
5120,79.8,5
2624,79.83333333333333,5
2625,79.83333333333333,1
5134,81.0,3
5135,81.0,3
1451,81.6,5
